Title,Tags
"Why was the Jay Treaty so hated by the American public?","<united-states><international-relations>"
"How did the British Army unit size and structure in WWI change from 1915 to 1918?","<military><war><world-war-one><britain><english-army>"
"Is there a good source for statistics of holocaust survivals?","<holocaust><statistics>"
"Was 18th century Prussia really so militarily obsessed?","<military><18th-century><prussia>"
"When did Frankfurt am Main adopt the Gregorian Calendar?","<germany><calendar><holy-roman-empire>"
"Who are all the people in this photo of the signing of the Civil Rights Act, 1964?","<united-states><political-history><identification><1960s>"
"What religions did Constantine convert to?","<roman-empire><religion><christianity>"
"Circa 1000, what name would locals in England use for invaders?","<middle-ages><england><vikings><terminology><anglo-saxons>"
"Why did the French Army melt film during WWI?","<france><world-war-one><movies>"
"Did Poland help Germany take Czechoslavakia before Germany invaded Poland","<world-war-two><germany><poland><czechoslovakia>"
"Handheld music player in the 1890s?","<20th-century><19th-century><technology><identification>"
"Is there evidence to suggest that vampire fiction was invented to satirize Lord Byron?","<england>"
"Were there films or literature that lampooned Mutual Assured Destruction made by non-Americans?","<cold-war><nuclear-weapons>"
"When the Chinese were driven out of modern Vietnam in AD 938, did an Vietnamese ethnic identity already exist?","<political-history><china><international-relations><ethnicity><vietnam>"
"Why was Ormond Castle in Scotland so called?","<middle-ages><language><scotland><etymology><castles>"
"How successful (or not) was the Civil Rights Act of 1964 concerning employment discrimination?","<united-states><racism><labour-history><us-congress><civil-rights>"
"Why did the grip-centered viking shield fall out of use relative to the kite shields?","<military><middle-ages><technology><armour><combat>"
"How far were early grenades thrown in the 17th century?","<warfare><17th-century>"
"Was there a state or kingdom in the Maghreb of North Africa that predates the founding of Carthage?","<ancient-history><north-africa><carthage>"
"What was the source for Adam's children in the endnotes to Josephus' ""The Antiquities of the Jews""?","<historiography><historical-techniques><origins>"
"Why were Soviet attitudes towards Israel inconsistent in the late 40's and 50's?","<soviet-union><political-history><international-relations><israel><stalin>"
"How accurate was rocket artillery in the 18th and 19th centuries?","<19th-century><warfare><18th-century><weapons><artillery>"
"Why did LBJ, a staunch segregationist, champion and sign the 1964 Civil Rights Bill?","<united-states><1960s><civil-rights>"
"Did armored cavalry have an advantage over unarmored cavalry in 18th/19th century?","<19th-century><18th-century><napoleonic-wars><cavalry><armour>"
"What ships were used for rum-running?","<1920s><prohibition><ships>"
"Why did native americans originally migrate to the Americas?","<native-americans><north-america><prehistory><migration>"
"Why did Indonesia use a separate currency for West Irian before 1973?","<economics><money><currency><indonesia>"
"Was it widespread during the 17th and 18th Century for British country people to be evicted and replaced with more profitable agriculture?","<18th-century><17th-century><industrial-revolution>"
"Is the following claim concerning the loss of classical Latin literature substantiated?","<roman-empire><literature><late-antiquity>"
"Largest congressional letter writing campaign in US history?","<united-states><political-history><us-congress>"
"Why did the Kingdom of Hawaii remain stagnant during an invasion?","<monarchy><hawaii>"
"Why did the Queen of Hawai'i surrender, when two thirds of the registered voters were in favour of signing the new constitution in 1893?","<monarchy><kingdom><hawaii>"
"Did Napoleon III reserve a special set of aluminum cutlery for special guests?","<france><sources>"
"Were communists opposed to Jews in France?","<france><communism><judaism>"
"When did England make a statute that barred foreigners from inheriting the throne?","<england><law><royalty><royal-succession>"
"How to explain the Khalkhin Gol outcome in view of Soviet weakness and Japanese strength at that time?","<military><soviet-union><japan>"
"Did the British Army burn any capitals other than Washington?","<warfare><british-empire><war-of-1812>"
"How could a chariot work against a phalanx?","<ancient-history><war>"
"What is known about the Antiu?","<ancient-history><ancient-egypt>"
"Where does the enmity between Shia and Sunnis stem from?","<islam>"
"Did Jefferson and Washington smoke weed?","<united-states><president><drugs>"
"Why did Shostakovich not release his 4th, but did release his 5th symphony?","<stalin><music>"
"When did Japan and the Three Kingdoms of Korea first meet?","<japan><korea><4th-century>"
"Which countries protested against the Anschluss?","<nazi-germany><austria>"
"Did Japan have any continental colonies before modern times?","<japan><colonization><asia><colony>"
"Were any other members of the Kennedy (Political) family affected by Addison's disease?","<united-states><political-history><president>"
"What is the longest running legal case?","<law>"
"How long has western civilization known the body contains a significant fraction of water?","<science><medicine>"
"What was the city of El Mirador called in Mayan?","<maya>"
"Can we classify holocaust as Hitler's war time strategic mistake?","<world-war-two><warfare><hitler><strategy><holocaust>"
"When did the Greeks start the practice of burying their dead relatives' bodies?","<ancient-greece><death>"
"What would be a typical rank for KGB intelligence officers spying abroad in the 1980s?","<military><espionage><kgb>"
"Why was China not colonized by any country?","<china><colonization>"
"Which parts of the Townshend Act were repealed in 1770?","<united-states><british-empire><18th-century><taxes>"
"How did the First French Empire and allies differ from the other European monarchies at that time?","<europe><france><government><social-history><french-revolution>"
"What role did the United States government and major corporations have in controlling dissent and protest starting in the late 1940s?","<united-states><political-history><social-history><cultural-history>"
"Military training in the Hijaz during early Islamic era","<military><middle-east><islam><arabia>"
"Did most colleges in the United States have semesters that began in September and ended in January during the 1890s?","<united-states><education>"
"Effect of natural environment on the development of cultures","<cultural-history>"
"Was there a pre-determined arrangement for the division of Germany in case it surrendered before any Soviet forces entered its territory?","<world-war-two><nazi-germany><germany>"
"Does somebody know anything about the original ""Tour de Croy"" tower?","<france><18th-century><french-revolution><building>"
"Which RAF squadrons and aircraft types took part in the bombing of Berlin on the 25th of August 1940?","<world-war-two><bombing>"
"Can anyone identify this sword, believe to be Ottoman Empire (Turkish)?","<weapons><identification>"
"What were the circumstances surrounding Forrest's injury at Shiloh?","<american-civil-war>"
"What evidence do we have to claim the Ancient Romans kept African grey parrots as pets?","<ancient-history><ancient-rome><sources><animals>"
"Were railway guns ever critical in any battle during WWI and WWII?","<world-war-two><world-war-one><weapons>"
"How accurate/realistic is the conception of 'the kindly slave owner'?","<slavery>"
"Why didn't Spain and Portugal become industrial powerhouses in the 20th century?","<world-war-two><economy><world-war-one><spain><portugal>"
"Was the Weimar Republic referred to as such by contemporaries?","<germany><weimar-republic>"
"Is this movie ""History of the World: Every Year"" credible?","<historiography>"
"What are some Chinese sources testifying the extreme weather events of 535-536 CE?","<medieval-china><reference><climate>"
"Is the scarlet letter 'A' a real historical thing?","<social-history><colonial-america><sociology>"
"Did Woodland period Native Americans seek/value gold prior to European Colonization?","<native-americans><americas><gold>"
"Where did John Adams write of the night he shared a bed and an argument with Benjamin Franklin? Did Franklin write of it as well?","<united-states><18th-century>"
"Who, if anyone, was the first astronaut to return to earth in a different vessel?","<spaceflight>"
"How many British people died due to war/trading activity in the East India Company (EIC)","<british-empire><trade><great-britain>"
"When did we stop diluting wine?","<ancient-rome><food><alcohol>"
"Is there any historical evidence of a significant population of middle eastern people in iron age Northern Germany/Southern Scandinavia?","<germany><language><jews><scandinavia>"
"Why did Russia set up so many cities in Siberia and Far East?","<19th-century><russia>"
"How and when did the Tarim River / Basin get its name?","<language><etymology><central-asia>"
"What is the historical significance of spoilt votes?","<democracy><voting>"
"Have any astronauts or cosmonauts died in space?","<spaceflight>"
"What became of the last samurai?","<19th-century><japan><asia><samurai><meiji-restoration>"
"Does Patonce Cross symbol have any record of use in Hungary?","<heraldry><money><hungary>"
"What were the causes of decline of Babylonian numeric system?","<mathematics><ancient-babylon>"
"Were there any naval engagements during the Mongol invasions of Japan?","<japan><naval><battle><mongol-empire><13th-century>"
"How much is known about the Earl of Sandwich's sandwich?","<food>"
"What if a slave entered a state without slavery?","<law><slavery>"
"Has the USA offered aid to every sovereign nation?","<united-states><international-relations><political-economy><nation-states>"
"Did Perry's Black Ships attack Edo harbour during his expedition to Japan?","<19th-century><japan><naval><diplomacy><meiji-restoration>"
"Are there any records of ancient people looking for the misdirect in a prophecy?","<ancient-greece><greek-mythology>"
"Where did Southern Fried Chicken come from?","<united-states><food>"
"Devastating air strike over Middle Eastern country during religious holiday","<20th-century><religion><warfare><aircraft>"
"Has any generation generally agreed that the next generation was better?","<cultural-history><morals>"
"Why did meat and dairy drop out of the working people in Britain's diet during the industrial enclosures period?","<united-kingdom><social-history><food><social-class>"
"How did Americans adopt processed and off-site butchered meat for domestic consumption in their food supply?","<united-states><food><labour-history>"
"When was tofu invented? Was it specifically for vegetarian consumption from the beginning?","<china><food>"
"Connection between ""lingua franca"" and Frankish people","<franks>"
"What are the causes of the 1773 Boston Tea Party?","<american-revolution><americas>"
"Roman gladiator games","<roman-empire><gladiators>"
"How did Porfirio Diaz leave Mexico for Europe?","<revolution><mexico>"
"Do Egyptian mummies contain DNA? If so, was it viable enough to analyzed it?","<ancient-egypt><egypt>"
"How old is the day of 24 equal hours?","<time-keeping>"
"Could medieval soldiers be organized into a Roman style legion order of battle?","<middle-ages><war><roman-empire><warfare><roman>"
"Why did other German political parties disband so fast when Hitler was appointed chancellor?","<nazi-germany><germany><hitler><nazism>"
"What is the science behind lead not contributing to the fall of Rome?","<ancient-rome><roman-empire><nutrition>"
"Does the ≈400,000 figure for US soldiers killed in WW2 include the ≈80,000 MIA?","<world-war-two>"
"What ""class"" of soldiers were these soft targets?","<world-war-two><nazi-germany>"
"Token status of the Mughal throne","<india><mughals>"
"Did the Assiniboine live around Fort Assiniboine (Canada)?","<native-americans><fur-trade>"
"Which forts did the British keep in the Northwest Territory after the American Revolution?","<united-states><united-kingdom><diplomacy><american-revolution>"
"Did early American settlers have to buy their land from the government?","<colonial-america>"
"How did people have access to ice in warm areas before the industrial revolution?","<middle-ages><everyday-life><classical-antiquity>"
"What do citizens of countries that partition do about new anthems?","<soviet-union><germany><yugoslavia><czechoslovakia>"
"How historically accurate was the movie ""Charlie Wilson's War""?","<united-states><cold-war>"
"What prevented the Mongolian Empire from expanding into Europe?","<military><mongol-empire><invasion>"
"Did the U.S Constitution revoke or merely amend the the Articles of Confederation?","<united-states><law><constitution>"
"Persian Letters","<18th-century><french-revolution>"
"When was encrypted voice over radio first used?","<military>"
"Were US exports in the early 1800s paid for with metal or with paper?","<united-states><19th-century><economy><currency>"
"What is the age of Machu Picchu principal temple?","<archaeology><inca>"
"How different were Labour and Conservative party lines on race immigration and empire in around 1962?","<british-empire><political-history><united-kingdom><immigration><1960s>"
"Did any relevant Mexican authority ever acknowledge the secession of Texas before the start of the Mexican-American War?","<mexico>"
"When did the Nuu-Chah-Nulth stop whaling?","<canada>"
"Why was health insurance not included in the Social Security Act of 1935?","<united-states><20th-century><political-history><medicine>"
"How many Britons lived in India during the British Raj (1858 - 1947)?","<india><british-empire><colonization>"
"What were the advantages of sheepfolds?","<middle-ages>"
"Framers and Criminal Voting Rights","<united-states><constitution><human-rights>"
"Which country in history has had the highest number of presidential assassinations?","<assassination>"
"Why sabres replaced swords after middle age","<europe><warfare><weapons>"
"What was the estimated population of the Mississippi Valley before contact with European?","<united-states><native-americans><north-america><americas><demography>"
"Germany colonizing Europe?","<hitler>"
"Which city has been captured most frequently?","<war><conquest>"
"How much did Native Americans steal from the Pilgrims?","<native-americans><new-world><colony><colonial-america><1600s>"
"Is there a general term for epicycles, deferents, and eccentrics in Ptolemaic astronomy?","<science><astronomy>"
"Why did archery not make a comeback when armor was phased out in the 18th century?","<military><middle-ages><18th-century>"
"How did messages in art, entertainment, etc. influence perception of Canada?","<cultural-history><canada><victorian>"
"What happened to Muslim spouses who converted to Christianity during the 1923 Graeco-Turkish population exchange?","<political-history><turkey><greece><population-transfer>"
"Did Cahokia have any communication with Mexica or Mayan civilization?","<trade><native-americans><maya><aztec>"
"Was Caligula popular with the general Roman population?","<roman-empire>"
"Has there ever been a battle with only a single survivor?","<war>"
"Did the Byzantine Empire use Roman numerals?","<middle-ages><language><byzantine-empire><classical-antiquity>"
"Was there a reason Hitler saluted differently to everyone else?","<nazi-germany><germany><cultural-history><hitler>"
"Has there ever been a revolution backed by a royal or a noble against their own family?","<political-history><revolution><royalty><nobility>"
"Was there a Japanese Exchange, à la Columbian Exchange?","<europe><japan><trade><food><age-of-discovery>"
"What property relations existed between peasants and those who took from peasants in early Ottoman rule in Anatolia?","<economy><middle-east><social-history><peasants>"
"What is the proper term for the ""year 0""?","<timeline>"
"How much did we know about heredity pre-Mendel?","<science>"
"Was Henry II's "". . . turbulent priest. . . "" quote accurate?","<britain><church>"
"Does non-post-modern historiography posit objective grand narratives?","<historiography>"
"What wiped the Buddhism traces from Kerala History?","<india>"
"How is the Byzantine(Eastern Roman) different from Western Roman?","<roman-empire><byzantine-empire>"
"How does finding a Franklin ship change what we know about the expedition?","<19th-century><exploration><canada>"
"What is the origin of Friedensreich Hundertwasser's surname?","<20th-century><europe><architecture>"
"Did Napoleon write an elegy to Imam Hussain?","<france><islam>"
"Where can I find annual population estimates for each US state, from 1865-1899?","<united-states><population>"
"Which native groups were hostile to the fur trade in North America?","<native-americans><fur-trade>"
"What book on liberty did Lord Acton not write?","<19th-century><historiography><history-of-ideas>"
"Why did the island of Bali remain Hindu when most of the rest of Indonesia converted to Islam?","<islam><indonesia><south-east-asia><hinduism>"
"Did flatbread originate in one place?","<food>"
"What motivated Marco Polo to share his trade knowledge?","<trade><marco-polo>"
"Why was Newton's observation of the falling apple significant?","<science>"
"Newton, Galileo, and Gravity","<science><physics>"
"Baldwin IV, the Leper King","<middle-ages><middle-east><crusades><12th-century>"
"Anthropophagy perpetrated by crusaders?","<crusades><richard-i>"
"Rape perpetrated by American soldiers during WWII?","<united-states><world-war-two><europe><japan><crime>"
"The practice of translating foreign monarch's or noble's name","<language><monarchy><given-name>"
"Why did Germany attack Neutral Belgium in the first world war?","<20th-century><warfare><world-war-one><germany><belgium>"
"Did Heisenberg undermine the German atomic bomb by deliberately hiding his expertise from the Nazis?","<world-war-two><nazi-germany><technology>"
"History of terrorist organizations designations/undesignations by Israel","<law><government><israel><terrorism>"
"Israel's Official Gazette online?","<israel><resource>"
"Did Hitler not intend a major war while invading Poland?","<world-war-two><poland><hitler>"
"GDP per capita of major combatants before and after WWII?","<world-war-two><20th-century><economy>"
"How densely populated were the Americas prior to European colonization?","<native-americans><colonial-america><americas><precolumbian-era>"
"Did the Soviets excel in one area of weaponry during World War II?","<world-war-two><soviet-union><russia><weapons>"
"Written sources that mention Macedonia, prior to the 19th century?","<europe><the-balkans>"
"Is the name of Askandra Village, Rajasthan related to Alexander the Great?","<india><alexander-iii-greece><place-names>"
"Are the traditions of Ground Hog Day connected to those of Candlemas Day in Europe?","<europe><festival><folklore>"
"What motivated revolutionary France to declare war on Britain in 1793?","<france><18th-century><international-relations><french-revolution>"
"What did the Allied WW1 propaganda for the Germans say?","<world-war-one><propaganda>"
"Why was there a reference to the Battle of Hastings in Harper Lee's novel?","<20th-century><europe><north-america>"
"Who were the firefighters in Muslim North Africa in the 18th/19th Century and how were they organized?","<islam><political-history><north-africa>"
"What is the Name of the Phoenician Religion?","<religion><terminology><phoenicia>"
"What was involved in ""grounding arms?""","<military><weapons>"
"Why did Emperor Nero kill his mother and others?","<ancient-rome>"
"Why did the Fourth Crusade sack Constantinople?","<byzantine-empire><crusades>"
"What was the general idea of the 'Theme' system that the Byzantines employed?","<military><byzantine-empire>"
"Has history mistreated Nero?","<ancient-history><ancient-rome><historiography>"
"How was Hitler able to rearm?","<war><weapons>"
"Printing - When did advertisements in colour became commonplace?","<technology><communication>"
"When did the Romans begin using the sword, as opposed to the axe, for decapitation?","<law><ancient-rome><death><sword>"
"How many firearms were owned by civilian population between 1836 and 1912 in USA?","<united-states><20th-century><19th-century><weapons><old-west>"
"Did Hannibal start the Second Punic War prematurely?","<military><ancient-history><punic-wars>"
"Why were women excluded from the succession line in the Meiji constitution?","<19th-century><japan><meiji-restoration><royal-succession><women>"
"What role did Lucky Luciano play in faciliting South Europe invasion?","<20th-century><world-war-two><italy>"
"What family or other connection bound Chiang Kaishek and Cai Yuanpei, two ideological opposites?","<20th-century><china>"
"What is this strange uniform?","<20th-century><military><british-empire><scotland><uniform>"
"Did American policymakers seriously consider scaling down Lend Lease Aid to the Soviet Union after the battle of Kursk?","<world-war-two><soviet-union>"
"Why didn't Japan expand into Ezo?","<middle-ages><japan><colonization><medieval-japan>"
"Who was Charles Kingston O'Mahony?","<20th-century><british-empire><ireland>"
"Was there a state in history where influence of sport fans on politics was greater than in medieval Byzantine Empire?","<byzantine-empire><sports>"
"Why was Switzerland not attacked during the two World Wars?","<world-war-two><war><world-war-one><switzerland>"
"What uniform did the Supreme State Arbiter of the USSR wear?","<soviet-union><uniform>"
"What shoulder straps are these?","<uniform>"
"Journeys from Gujarat in India to Dare es Salaam in what was then, Tanganyika in 1925 and 1948","<india><british-empire><colonization><africa><ships>"
"What was the most recent Catholic coronation ceremony of a king?","<catholic-church><monarchy><royalty>"
"How much was the wealthy elite harmed by the Bolshevik revolution?","<soviet-union><communism>"
"Has feudalism been a programmed event for nations in the past?","<feudalism>"
"What legal or moral mechanism ensured Stalin's grip on power?","<stalin><dictatorship>"
"What were the Japanese defenses for an allied invasion of Kyushu?","<world-war-two><warfare><japan>"
"Was the location of the 180° line of longitude coincidence or deliberately chosen?","<geography><maps>"
"Is there an historical name, or an example ""character"" from history, that encompases a sycophant?","<names>"
"German private property and homes returned after founding of republic?","<germany><occupations>"
"Mali - French colonial rule","<colonization><africa><french-empire>"
"How was the safety of allied leaders ensured in transportation for conferences during WW2?","<world-war-two><1940s><post-war>"
"Why weren't the Faroe Islands ever conquered by Britain?","<british-empire><denmark>"
"How long were books in ancient times?","<literature>"
"What happens if a vassal inherits not under the control of their sovereign?","<europe><feudalism>"
"Book about Glorious Revolution","<england><17th-century><industrial-revolution>"
"What did people of the middles ages call their period?","<middle-ages>"
"What influenced the Supreme Court to overrule precedent in Afroyim v. Rusk?","<united-states><political-history><law>"
"Was Reagan Disliked By Establishment Republicans?","<united-states><election>"
"Who is the oldest ruler whose remains can be positively identified?","<ancient-history><rulers>"
"Exactly when was the country of Andorra founded?","<europe>"
"Was Catalonia ever a sovereign state?","<europe><political-history><spain><catalonia>"
"Did ninjas ever use a costume like the one we usually see in films?","<japan><clothing>"
"Was the East Prussian operation ""unequalled in munitions expenditure""?","<world-war-two><soviet-union><artillery>"
"What changed to make British Enclosures more profitable than tenanted subplots?","<agriculture>"
"What do we currently know about the ethnic origins of Jews?","<ancient-history><jews><ethnicity><anthropology>"
"High wages as root cause that triggered the industrial revolution","<england><18th-century><industrial-revolution><reference>"
"Were commandants in Kamchatka from the Army or the Navy?","<military><russia><kamchatka><siberia>"
"Did classical Romans wear any sort of swimwear?","<ancient-rome><social-history><clothing><sports>"
"What kind of heating did Moscow have in the early Soviet Union (1917 - 1930)?","<20th-century><soviet-union><russia><industrial-history>"
"Why was Harry Truman chosen to be Vice President in 1944?","<united-states><world-war-two><cold-war><political-history>"
"What was different about the ""right"" (recto) side of papyrus sheets compared to the other side?","<ancient-rome><classical-antiquity><book><writing>"
"Did Russia and Lenin benefit from the Treaty of Versailles?","<world-war-one><germany><russian-revolution><lenin><versailles>"
"Where and how did pinky promises / swear originate?","<cultural-history><social-history><popular-culture>"
"How much smaller were medieval farm animals in England than today?","<middle-ages><england><agriculture>"
"Why did many Hungarians support Maria Theresa?","<18th-century><political-history><austria><hungary><habsburg>"
"Did Stalin's son, Yakov, commit suicide?","<world-war-two><stalin>"
"Why did Loyalists go to Canada during the American Revolution","<american-revolution><canada>"
"What political events led to the Separate Car Act that was upheld in Plessy v. Ferguson?","<political-history><law><race>"
"Why did Napoleon march to Moscow instead of Saint Petersburg?","<russia><napoleonic-wars><napoleon>"
"Motivations of the the First Crusade","<europe><catholic-church><crusades>"
"Why did the United States under the Articles of Confederation have a hard time getting funding?","<united-states><political-history><18th-century><taxes>"
"What East German laws and regulations were extended to the West after unification?","<germany><law><german-unification>"
"Why did the southern states have to be readmitted?","<american-civil-war>"
"Any sources on day to day governance in the ancient world?","<ancient-history><government><political-history><everyday-life><sources>"
"Why didn't the Allies wait for the nuclear bomb before invading Normandy?","<world-war-two><nuclear-weapons><strategy>"
"Bears on Bicycles - What are early examples of photographs or paintings showing bicycles used with animals in circus acts?","<art><animals><popular-culture><photography>"
"When did the U.S. Postal Service completely transition from horse-drawn to motorized transport?","<united-states><transportation><contemporary-history><postal-history>"
"How many Old Bolsheviks outlived Stalin?","<soviet-union><stalin><russian-revolution>"
"Pushkin's daguerreotype and catalogues of early 19th century photographs","<19th-century><photography>"
"What trains were used on the Dakar-Niger Railway in the late 1950s and early 1960s?","<africa><railroads>"
"Was Constantinople the pinnacle of Roman city building?","<roman-empire><byzantine-empire><new-world>"
"Context of sign telling Japanese people to ""keep moving""","<united-states><racism><1920s>"
"Capital Punishment in the Ancient World","<ancient-history><crime>"
"Was construction work involving hydraulic cements in ancient Rome restricted to the summer season?","<roman-empire><classical-antiquity><building>"
"Earliest Born Photographed Person","<19th-century><18th-century><photography>"
"How much did Israel pay the Libyan Flight 114 shootdown victims?","<israel><aircraft><libya>"
"Did a mob of men dressed in skirts threaten the life of Anne Boleyn?","<royalty><tudor-period>"
"Why didn't the USA move to the left after WWII?","<united-states><world-war-two>"
"German - Yugoslav partisan negotiations 1943 and Churchill?","<world-war-two><europe><yugoslavia>"
"Did Mohammed exist, or was he created as a figurehead afterwards?","<religion><islam><middle-east>"
"How did the Romans supply water in winter?","<ancient-rome><roman-empire>"
"Was there manipulation of racism in the Vietnam war?","<united-states><war><propaganda><vietnam>"
"Why did the church attack Mainz for printing books?","<catholic-church>"
"Was the first paper mill in Germany built in Mainz or in Nürnberg?","<germany>"
"Did the MDC draw support from former ZAPU voters and politicians?","<zimbabwe>"
"Why did Paris name a metro station and a street after Étienne Marcel?","<france><paris><hundred-years-war>"
"Could Nazi Germany afford its rearmament programme?","<nazi-germany>"
"Why was Operation Felix cancelled?","<world-war-two><military><nazi-germany>"
"Was there a Stick-Grenade prior to the Stielhandgranate?","<military><weapons>"
"Was either side legally in the right in the Hundred Years War?","<middle-ages><law><france><england><hundred-years-war>"
"Does Little Hagia sophia still contain Greek mosaics under the plaster?","<ottoman-empire><byzantine-empire><turkey>"
"How long did it take the Thule people to migrate from Alaska to Greenland?","<arctic><migration>"
"Symbol of the San-colottes","<french-revolution>"
"Has there been any evidence of Denisovan DNA outside of the Denisova Caves?","<ancient-history><paleolithic>"
"were the ancient Hebrews basically a African tribe?","<hebrew>"
"Historical Death Toll due to Disease","<disease><statistics>"
"How did Chinese sausages come about?","<china><food>"
"Easter Islands: were the Islanders starving when found?","<food><pacific-islanders><ecology>"
"What was the relationship between the Catholic Church and the Carolingian emperors?","<middle-ages><catholic-church><holy-roman-empire><pope>"
"Why did Christianity disappear in North-Western Africa?","<religion><middle-east><christianity><islam><north-africa>"
"Why and when did Catholic rules change to dissuade Catholics from marrying protestants?","<catholic-church><john-f-kennedy>"
"Why didn't Tiberius Gracchus seek the consulship?","<ancient-rome><political-history><roman-republic>"
"Where was the Buenos Aires - Lima Spanish Royal Road?","<transportation><spanish-empire><south-america><argentina>"
"Where in a city would a cathedral be built?","<middle-ages><architecture><church>"
"Why did Jodrell Bank assist the Soviet Union to collect data from their spacecraft in the mid 1960's?","<soviet-union><united-kingdom><science><spaceflight><engineering>"
"Identity of pre 1930s US battleship","<military><identification><ships>"
"Are the Zemstvo Statistics Digitized?","<russia><russian-revolution><statistics>"
"What was the population of late Pre-Islamic Arabia and the population of Arabic speakers before Islam?","<middle-ages><language><population><arabia>"
"What changes were made to address the Junkers 88 initial high accident losses?","<world-war-two><aircraft>"
"When was drinking water recognized as crucial in marathon running?","<olympics>"
"Non-Italian European mafias in USA?","<united-states><italian><organised-crime>"
"Does anyone recognize this signature","<identification>"
"Has anyone recently seen Chinese old customary greeting pose?","<china><meeting>"
"Number of foreigners in the Waffen-SS and Wehrmacht during WWII","<world-war-two><military>"
"What were the most common reactions to Rosa Parks and the Montgomery Bus Boycott?","<united-states><political-history><social-history><racism><civil-rights>"
"Has a sovereign Communist government ever run, and conceded loss, on a fair election?","<political-history><communism>"
"What is the oldest European royal house?","<europe><nobility><genealogy>"
"What is the history of ""industrial date coding"" (year followed by week number)?","<government><business-history><date>"
"What was located at the site of Madison Square Garden in 1850?","<new-york>"
"Compulsion for Germany to accept the Treaty of Versailles?","<economy><germany><world-war-one><treaty>"
"Why didn't the ANZACs charge trenches with some kind of protection?","<world-war-one>"
"What percent of the population could vote in Venice between 900 and 1200 AD?","<venice>"
"Was Fredrick the Great considered a strong military leader or was it all because of the superior officers that came out of Prussia at the time?","<18th-century><prussia>"
"How many U.S. Founding Fathers knew about Baruch Spinoza?","<united-states><enlightenment>"
"Cryptography used by Red Army in Polish-Bolshevik war","<soviet-union><poland><historical-accuracy><cryptology><polish-bolshevik-war>"
"When did migration and international travel become legally limited?","<migration>"
"Why were 40,000 German troops left in Prague instead of pulled back to defend Berlin?","<world-war-two>"
"What was the impetus behind the British Empire's acquisition of what is now Canada?","<british-empire><england><united-kingdom><canada><colonization>"
"How many people survived the Titanic?","<20th-century><nautical><disasters>"
"Why did the musket become the standard infantry combat weapon in European armies around 1700?","<military><europe><warfare><17th-century>"
"How were small swords worn in the 18th century?","<18th-century><fashion><clothing><sword>"
"Cost of producing posters in World War I","<europe><british-empire><world-war-one>"
"Why did Stephen Ambrose believe that the election of Aaron Burr would have led to the end of the USA?","<united-states><19th-century><18th-century><election>"
"How could ancient people determine the winter solstice was occurring?","<ancient-history><astronomy>"
"What were Rommel's views on the Nazi crimes?","<world-war-two><genocide>"
"How successful were Einsatzkommando Tunis and how much was Rommel complicit?","<world-war-two><nazi-germany><genocide><holocaust>"
"Why was Johannes Blaskowitz indicted at the Nuremberg High Command Trial","<world-war-two><nazi-germany><genocide><holocaust>"
"Have the Romani people (gypsies) ever fought back violently against prejudice?","<europe>"
"How independent were the Eastern European countries from the Soviet Union?","<cold-war><communism>"
"Did the exile of the Platonic academy facilitate the foundation of the House of Wisdom?","<byzantine-empire><persia><neoplatonic-academy>"
"Why did navies abandon armour?","<military><naval><cold-war>"
"How common was it for un-documented ships to bring settlers to the American colonies 1700-1750","<colonial-america><immigration>"
"When did individual graves and modern cemetary and tombstones become common place?","<death><ceremony>"
"Meaning of carving on backside of headstone?","<death>"
"How were documents written in Plato's time?","<ancient-history><ancient-greece><book>"
"Who was the most recent pope to crown a king or emperor?","<catholic-church><monarchy><papacy>"
"Spanish colonial cattle ranching cultures","<mexico><spanish-empire><animals><argentina><land>"
"Was Nikolai Bukharin told at trial his job was “to confess and repent, not to argue”?","<soviet-union><communism>"
"Did the Pope's crossbow and archery bans have any effect?","<middle-ages><europe><warfare><international-relations><catholic-church>"
"From Twitter: When did Islamic literacy fall behind?","<middle-ages><technology><middle-east><north-africa>"
"Were debts owed or outstanding debts factored into the Roman census?","<ancient-rome><roman-republic><taxes><finance>"
"What is the earliest evidence of vocation and birth based social stratification?","<social-history><ancient-india>"
"How many trucks did Russia and Germany have at the start of Barbarossa?","<world-war-two><nazi-germany><soviet-union><industrial-history><automobiles>"
"Could equestrian prefects sit on sella curulis?","<ancient-rome><roman-empire><furniture>"
"Why are doughnuts toroidal?","<food><mathematics><names>"
"What did Murder, Inc call itself?","<united-states><20th-century><organised-crime>"
"Did Reza Shah Pehlavi know about Turkish offer to restore Ahmad Shah Qajar?","<turkey><persia>"
"How did Romans know if their money was debased?","<roman-empire><money>"
"Do indigenous Latin Americans share any common ""recent"" ancestors with the Chinese?","<native-americans><ancient-china><prehistory>"
"Do we know any Roman debtor being cut to pieces in line with the 12 Tables?","<ancient-rome><law>"
"What was the biggest shipbuilding centre in Europe during the Second Industrial Revolution?","<europe><economy><united-kingdom><naval><industrial-revolution>"
"How are dates in BCE ordered?","<date>"
"Who are the people walking with Hitler?","<nazi-germany><hitler><identification>"
"What kinds of goods were commonly smuggled in the Roman Empire up to the end of the 3rd century AD?","<ancient-rome><trade><customs>"
"What is this griffin-like creature labelling a lunar mansion in the Zubdat al-Tawarikh?","<language><ottoman-empire><16th-century><turkey><astronomy>"
"How did early Rome mobilize?","<military><ancient-rome><roman-republic>"
"What role did British cartoonists play in the early 1800?","<british-empire><england>"
