Title,Tags
"Historical Distance of Planets to Earth","<the-sun><distances><mars><venus><mercury>"
"How come the Sun does not make the Moon crash on the Earth?","<orbit><the-moon><satellite>"
"Asteroid identification in fits image","<observational-astronomy><asteroids>"
"Star rotational axes and Solar system orientations","<galaxy><solar-system>"
"How to calculate the argument of perihelion for exoplanets with incomplete orbital elements?","<exoplanet><orbital-mechanics><orbital-elements>"
"Which is the farthest distance a particular distant known- identified object from the asteroid belt can get from the sun?","<asteroid-belt><pallas><hygiea>"
"What I can observe with a 80/900 refractor telescope? What can I study?","<observational-astronomy><telescope><amateur-observing>"
"Halley's Comet current location in sky and visibility?","<comets>"
"What's going on in this photo of Halley's comet's tail?","<photography><comets>"
"Do interstellar asteroids decelerate and eventually stop?","<astrophysics><asteroids><fundamental-astronomy>"
"Who was the first to realize that the Earth is surrounded by vacuum?","<earth><space><vacuum>"
"Are there known centaurs which orbit between Jupiter and Saturn without crossing their orbits?","<jupiter><saturn><centaur>"
"Roche Zone of a black hole vs Roche Zone of Neutron Star","<black-hole><neutron-star><magnetic-field><roche-limit>"
"How would rainbows appear on other planets?","<planet><atmospheric-effects>"
"Milky Way position on the sky","<milky-way><data-analysis><star-catalogues>"
"What's the terminology of a meteor ""ditch"" when impact happens at an angle?","<meteor><terminology>"
"How did the Milky Way and Andromeda Galaxy separate before they began their collision course?","<gravity><galaxy><cosmology><milky-way>"
"What is the density of stars in our region of the galaxy, up to say, 1000 light years distant?","<galaxy>"
"Meteor traveling through atmosphere without hitting Earth","<meteorite>"
"How big can a crater get?","<asteroids><crater>"
"Numbers 80 to 85 in Ancient Astronomy","<fundamental-astronomy><history>"
"Does the moon have days?","<time><the-moon>"
"When are gravitational waves emitted during a merger of black holes?","<black-hole><gravitational-waves>"
"Complex life in binary black hole - Sun(s) system","<black-hole><binary-star><habitable-zone>"
"Effects of the solar tide on planets","<solar-system><earth><venus><orbital-mechanics><tides>"
"Terminology: planet plus atmosphere vs planet and atmosphere as separate things","<planet><atmosphere><terminology>"
"Looking for an equation that describes how star (x,y,z) positions are affected by expanding universe","<expansion>"
"Formation of our Universe","<universe>"
"Are we still going to have rainbows if Sun is replaced by another star?","<star><the-sun><light>"
"How to cool down a moon?","<star><orbit><natural-satellites><albedo>"
"Does gravity bend light, and how much time does it take for light to cross gravity of a Black Hole?","<gravity><black-hole><universe>"
"Does spacetime return to being flat?","<gravity><space-time>"
"How long does a sunrise or sunset take?","<the-sun>"
"How to get the longitude of the perihelion to find the Heliocentric Equatorial coordinates of a planet","<orbit><planet>"
"What earth organisms would survive if they arrived on Mars?","<mars><life><astrobiology>"
"Earth-Centered Earth-Fixed coordinates with respect to heliocentric coordinate system at vernal equinox","<earth><rotation><coordinate><orbital-elements>"
"Can dark matter decrease the Jeans length?","<dark-matter><star-formation><interstellar-medium>"
"How is the first detonation in Supernove type Ia triggered?","<supernova><white-dwarf>"
"How many stars are in the constellation Canis Minor?","<star><amateur-observing><constellations><magnitude>"
"How loud would the Sun be?","<star><the-sun><earth><space><vacuum>"
"trying to understand stellar nucleosynthesis","<nucleosynthesis><star>"
"Why can't gravity repel things?","<gravity><space><general-relativity><space-time><newtonian-gravity>"
"Can any stars ever form supermassive black holes?","<star><black-hole><supermassive-black-hole><stellar-evolution><mass>"
"How Would a Neutron Star Actually Appear?","<star><observational-astronomy><pulsar>"
"What do the months and hours mean in Tomas Filsinger's Map of The Universe","<fundamental-astronomy>"
"Is gravitational lensing a good way to search for negative mass?","<galaxy><gravity><hubble-telescope><gravitational-lensing>"
"Could there be additional Neptunian satellites between Larissa and Hippocamp?","<orbit><natural-satellites><neptune>"
"What could possibly save an atmosphere other than a magnetic field? Why can't a magnetic field save the atmosphere in certain cases?","<venus><magnetic-field><mercury><core><ions>"
"Is space a thing?","<astrophysics><space-time><space><general-relativity>"
"What's the reason that we have a different number of days each month?","<history><time><terminology>"
"Binary pairings that haven't been discovered yet?","<black-hole><stellar-evolution><neutron-star><binary-star>"
"Options for first time astrophotography w/ 80/900 refractor?","<amateur-observing><photography>"
"First observation that the Sun and Jupiter (and friends) move around a common barycenter?","<the-sun><solar-system><history>"
"Has stellar evolution ever been modeled analytically?","<stellar-evolution><history><modeling><polytrope>"
"Determine Julian Date from Gregorian without formula","<time><celestial-mechanics>"
"Solar azimuth for celtic fire festivals","<the-sun><azimuth><equinox><sunrise><solstice>"
"Calculate the true diameter of stars from photographic plate","<observational-astronomy><distances><photography>"
"How harmful is Saturn's magnetic field for human life?","<jupiter><magnetic-field><saturn><radiation><astrobiology>"
"The nature of cosmological inflation — unfolding dimensions?","<space-time><cosmological-inflation>"
"Why can't the surfaces of stars be observed?","<star><optics>"
"Can we see individual stars in other galaxies?","<star><galaxy>"
"If the expansion of the universe is speeding up, how long until everything nears the speed of light, and what would happen?","<universe><light><expansion>"
"Where does the Solar System end?","<the-sun><solar-system><oort-cloud><kuiper-belt>"
"Is there any way a meteor can hit at less than escape velocity?","<gravity><speed><meteor>"
"Is Zeta Reticuli within the Orion Arm?","<milky-way><local-group>"
"Age of the universe and time dilation","<universe><space-time><general-relativity><special-relativity>"
"Is Pluto still a dwarf planet?","<solar-system><planet><pluto><dwarf-planets><classification>"
"When do Mercury/Venus reach greatest elevation at sunset/twilight for a given location?","<observational-astronomy><venus><mercury>"
"Observed sun/moon rise/set times to nearest second?","<the-moon><the-sun>"
"Can matter leave the cosmic horizon?","<cosmology>"
"Does the sky get darker faster during the winter?","<the-sun><rotation><space-geometry>"
"Matter and Antimatter Interaction in the early Universe","<big-bang-theory><early-universe><antimatter>"
"What scientific evidence is there to support or refute the Iron Sun Hypothesis?","<the-sun>"
"Advancement of perihelion, data","<orbit><solar-system><planet>"
"When the set of official dwarf planets is expected to increase?","<dwarf-planets>"
"Does the radius of the Universe correspond to its total entropy?","<cosmology><cosmological-horizon>"
"How big would the asteroid belt planet be?","<jupiter><asteroid-belt>"
"What is the current size of the SN1006 supernova remnant?","<supernova><size>"
"Calculating orbits using observational data","<orbit><history><observational-astronomy>"
"Why is the symbol of Vernal Equinox ♈?","<coordinate><history><symbols>"
"What type of telescope can show cliffs on the moon surface from a city location?","<telescope><surface><telescope-lens>"
"Average number and type of planets orbiting given star types","<planet><orbit><exoplanet><planetary-systems>"
"Do supernovae produce powerful gravitational waves?","<supernova><gravitational-waves>"
"What does ""forward facing"" mean for space telescopes?","<space-telescope><kepler><k2>"
"Can the difference between a star and a galaxy which are point sources be detected?","<star><galaxy><redshift>"
"How is a day measured on a gas giant?","<planet><rotation><saturn>"
"Why does Gaia use only calcium NIR lines for stellar radial velocity measurements?","<spectroscopy><velocity><stellar-atmospheres><metallicity><gaia>"
"The path of the planets on the celestial sphere","<planet><celestial-mechanics>"
"What is the composition of the Solar Wind?","<observational-astronomy><solar-wind><elemental-abundances>"
"Do all planets rotate in the same direction in relation to each other?","<orbit><solar-system><planet><rotation><history>"
"At what rate are stars accelerating?","<cosmology><astrophysics><speed>"
"What exactly is 'eastward movement'","<fundamental-astronomy><movement>"
"Get date and time by position of the sun and the observer position","<positional-astronomy>"
"Are there real uses of abstract algebra in astrophysics?","<astrophysics>"
"Why is there no time in the distance equation using Hubble constant, red shift and speed of light?","<redshift>"
"Temporal path through Hertzsprung-Russell diagram?","<stellar-evolution>"
"Do asteroids have a gravitational field?","<gravity><planet><asteroids>"
"Do the magnetic fields of stars and/or other planets reverse?","<star><planet><magnetic-field><gas-giants>"
"Do all planets have a molten core?","<planet><core>"
"How quickly does a supernova heat up/expand?","<supernova>"
"Would all neutron stars inevitably collapse into black holes due to quantum tunneling?","<black-hole><neutron-star>"
"If the Sun were bigger but colder, Earth would be hotter or colder?","<astrophysics><luminosity><spectrometry>"
"Is Darkness Faster Than Light?","<light><speed>"
"If the Sun got larger, but maintained its luminosity, would the Earth get hotter or colder?","<the-sun><earth>"
"Can a star have a ring system?","<star><planetary-ring>"
"22nd is shortest day in some places, but the 21st is shortest in other places. Can this be true?","<earth>"
"A beginner project in plotting celestial bodies in 3D coordinate space","<coordinate>"
"Why do black holes choke?","<black-hole><radiation><accretion>"
"Is the sphere of influence of our milky way's center super massive black hole same as the Milky way's radius?","<gravity><black-hole><milky-way><supermassive-black-hole>"
"Why does it make sense to say the universe has no centre?","<universe>"
"Are moons geologically active?","<natural-satellites>"
"Is this the Cancer constellation?","<constellations>"
"Has someone ever captured footage of the collision of a meteoroid and a meteoroid?","<asteroids>"
"When did the Scutum constellation receive its current name?","<history><constellations>"
"Is there a way to estimate the age of M dwarf stars?","<red-dwarf>"
"Theoretically, can a solar system evolve around lagrange points","<solar-system><planet><lagrange-point>"
"How could we detect planets orbiting black holes?","<planet><black-hole>"
"Delta-v from Mercury surface to Venus surface","<venus><mercury>"
"How long time since a typical asteroid collided with another asteroid?","<asteroids><impact-probability>"
"Is it possible to see a moonrise or moonset twice in a day?","<the-moon>"
"Is there a lower limit for the altitude of orbiting objects?","<orbit><astrophysics>"
"Do black holes have energy?","<black-hole>"
"How would we detect a planet behind the Sun?","<planet><observational-astronomy>"
"What causes the dimensions of a star increase when its hydrogen fuel is exhausted?","<star><astrophysics>"
"Age of the universe and age of stars","<star><cosmology>"
"Can a person at a photon sphere of a black hole decide where the black hole is?","<black-hole>"
"What is the danger for Ceres of collision with other asteroids?","<asteroids><dwarf-planets>"
"The furthest horizon in the Solar system","<solar-system><horizon>"
"How can astronomers determine the difference between ""hydrostatic equilibrium"" and ""just happens to be spherical""?","<gravity><asteroids><dwarf-planets><hydrostatic-equilibrium>"
"Is it possible that only one hemisphere of a planet has an atmosphere?","<planet><exoplanet>"
"What day/night cycles, climate and seasons would experience Alpha Centauri Bb inhabitants?","<planet><exoplanet>"
"What is the furthest object from which fermion rays were detected?","<cosmic-ray>"
"Would an exoplanet without axial tilt have no seasons?","<exoplanet><rotation><earth-like-planet><weather>"
"Is Earth's orbital eccentricity enough to cause even minor seasons, without axial tilt?","<orbit><rotation><weather>"
"Can Hubble red shift be interpreted as time dilation?","<cosmology><redshift><cosmological-horizon>"
"Question about the Sun's Motion","<the-sun>"
"Is the whole universe is rotating on an axis?","<universe>"
"Why didn't Johannes Kepler use data about more planets?","<fundamental-astronomy><history><eccentric-orbit><johannes-kepler>"
"Fate of the Universe","<universe>"
"How would a small TCO (temporarily captured orbiter) or other natural Earth satellite most likely be detected?","<observational-astronomy><natural-satellites><space-telescope><near-earth-object><gaia>"
"Could the merger of two rotating black holes create another that breaks the rotational speed limit?","<black-hole><rotation>"
"Why is JD 2451545.0 = January 1, 2000, Noon instead of JD 2451558.0?","<time>"
"Calculating the distance of objects using the Gaia DR1","<astrometry><gaia>"
"Are there any known planets whose axis is oriented such that one pole always faces its star?","<planet><rotation>"
"Size of Saturn's ring material","<saturn><planetary-ring><size><density>"
"Measurement precision of celestial events","<earth>"
"Creating a basic ""fixed"" solar system to host a 3D space travel simulation","<orbit><celestial-mechanics>"
"Do black holes pull in and keep spacetime itself or merely warp it but ultimately let it pass through?","<black-hole><space-time><mass>"
"What is left of a universe where no matter and energy exist and is there a term for this?","<cosmology><terminology><fate-of-universe>"
"What makes the Earth infinitely rotating around its axis","<earth><rotation>"
"Are there observable changes in a star about to become supernova, minutes or hours before the explosion?","<supernova><explosion>"
"Did we discover how nebulae hold their shapes?","<nebula>"
"Do comet orbits lie in the same plane as the other planets?","<planet><orbit><comets>"
"If an earthquake happens on Mars, is it still an earthquake?","<planet><terminology>"
"V471 Tauri's circumbinary brown dwarf non-observation; Applegate, or over-restrictive assumptions?","<binary-star><brown-dwarf><infrared><adaptive-optics>"
"Did Gaia actually generate complete light curves for 212 Cepheids in other galaxies?","<distances><expansion><cepheids><gaia><hubble-constant>"
"Is there, in fact, any close-up photography of Saturn's rings, showing individual pebbles/rocks?","<saturn><planetary-ring><space-probe>"
"Can Earth be ejected out of the solar system this way?","<star><black-hole><solar-system><earth><identify-this-object>"
"What percentage of a lunar meteor strike is blown back into space?","<meteor><impact>"
"Energy conservation in Interplanetary orbit transfer","<orbital-mechanics>"
"Can anyone explain this odd Galactic dust filament near the LMC?","<dust>"
"Can the moon's gravity influence be observed on the space station's orbit?","<orbit><the-moon><gravity>"
"Does the Sun twinkle?","<the-sun><orbit><amateur-observing><mass><visualization>"
"How would the Tycho Impact have appeared from Earth?","<the-moon><impact><crater>"
"Are there pictures from a solar eclipse of the earth taken from a moon landing unit or orbiter?","<the-moon><earth><solar-eclipse>"
"Smallest mass of star to be a black hole?","<black-hole><mass><degenerate-matter>"
"Singularities/ringularities and their properties","<black-hole><singularity>"
"How many asteroids are named after musicians? Is there a searchable list for this?","<asteroids><naming>"
"How can we be certain that Ryugu is a remnant of the material that did not form planets?","<asteroids>"
"Angular diameter of the Sun's reflection from the ocean, seen from Sun-Earth L1?","<telescope><earth><optics>"
"What is the farthest blueshifted object to our galaxy?","<galaxy>"
"Dating very old objects/events","<age>"
"How frequently does a comet drastically change its orbit in the Solar System (like 67P did in 1959)?","<comets>"
"Are black holes expanding?","<black-hole><universe><expansion>"
"Are there accurate equinox and solstice predictions for the distant past?","<orbit><the-sun><earth>"
"Why do we believe that the super massive black holes at the centers of two merging galaxies would themselves merge?","<galaxy><supermassive-black-hole>"
"A camera and time dilation?","<gravity><black-hole><general-relativity><space-time><time-dilation>"
"What is the gravitational force felt on Earth from the other planets in our solar system?","<solar-system><gravity><planet>"
"Can a tidally locked planet have their own habitable zone?","<extra-terrestrial><habitable-zone>"
"Why doesn't Jupiter increase the chances of an asteroid to strike the Earth?","<orbit><asteroids><jupiter><impact>"
"Trying to understand the way Saturn's ring look in this famous Cassini image","<saturn>"
"Camera reaching the event horizon","<gravity><black-hole>"
"Detecting Deep Impact","<asteroids><impact><impact-probability>"
"Why objects are uniquely defined by their right ascention and declination?","<coordinate>"
"Is Mars expected to go through the tail of Comet Siding?","<mars><comets>"
"Why does iron consume more energy in the fusion process than it produces?","<star><supernova><nucleosynthesis>"
"Binary star not exceeding Roche Lobe?","<binary-star>"
"What happens if gravity shuts down for only one second?","<gravity>"
"length of Star lifetime","<star>"
"Are epicycles and mean Earth/Sun actually useful astrophysical concepts?","<johannes-kepler>"
"A question about stellar magnitude and the pogson's equation","<magnitude>"
"Evolution of Life","<life>"
"Mapping selenographic coordinates onto a sphere","<the-moon>"
"Time period in which a planet rotates","<terminology>"
"Could dark matter be considered a medium?","<light><dark-matter>"
"why do we look at dark energy as an energy?","<dark-energy>"
"What is the correct ratio of Newtonian to General Relativistic gravitational effects for Sun + single planet orbital system","<orbit><general-relativity>"
"Planets and Pluto? Neptune?","<solar-system><planet><dwarf-planets>"
"Is early life required for life?","<abiogenesis><carbon-cycle>"
"How much would you weigh if Earth stopped orbiting the Sun?","<gravity>"
"Do all stars have an Oort cloud or is it a rare occurence?","<solar-system><oort-cloud>"
"What would be the dynamics of a double-planet system, similar to Earth / Moon, but with both bodies nearly Earth-sized?","<orbit><planet><earth-like-planet>"
"Diameter of any galaxy","<galaxy><distances>"
"How did the Mars satellites ""take cover"" from the recent comet flyby?","<mars>"
"Why does the author believe that the central mass that gas cloud HCN-0.009-0.044 orbits is smaller than our solar system?","<black-hole><observational-astronomy><radio-astronomy>"
"Transit Method Curve","<planetary-transits>"
"Is a black hole a three-dimensional or four-dimensional object?","<black-hole>"
"What is meant by ""there is no refraction at the zenith""?","<atmospheric-effects>"
"A ""strange"" unit radio astronomy","<radio-astronomy><units>"
"An image for the unified model of AGN","<reference-request>"
"Does a planet's rotation speed and distance from its star influence the precession of its axis? And is the Earth's precession ""normal""?","<orbital-mechanics><precession>"
"Why are saturn rings so thin?","<planet><saturn><planetary-ring><saturn-rings>"
"Do astronomers have any idea what percentage of our galaxy’s stars move in retrograde orbits?","<star><retrograde-orbit>"
"Last possible total solar elipse in the Earth's history","<solar-eclipse>"
"Where is the North of the Universe","<coordinate><observable-universe>"
"Existence of planets larger than their host star?","<planetary-formation><size><brown-dwarf><red-dwarf><hot-jupiter>"
"What was the first astronomical measurement which demonstrated that ""the Earth is surrounded by vacuum""?","<observational-astronomy><atmosphere><history><atmospheric-effects>"
"Definition of the light that is projected by a celestial body/luminary","<the-sun><the-moon><light><definition>"
"Can a frost line exist around a protoplanet?","<planetary-formation><frost-line><proto-planetary-disk><galilean-moons>"
"Could Mars have oil?","<atmosphere><mars><life><geology>"
"Is it possible to observe Polaris and the Southern Cross from the equator during an equinox","<constellations>"
"Closest path of solar eclipse central line","<solar-eclipse>"
"Can Earth host another natural satellite than the Moon?","<the-moon><earth>"
"Can any radio telescope be hooked up with the Very Long Baseline Array, or other interferometers?","<radio-telescope><interferometry>"
"Energy deposition in planet Earth due to gravitational waves","<earth><gravitational-waves>"
"Does Jupiter help to protect the Earth against comets/asteroids impacts?","<asteroids><comets><jupiter>"
"How can ""Geysers"" on Europa reach heights of 100km?","<water><europa>"
"Why does the Tycho-2 catalog not include Hipparcos stars?","<star>"
"Did the earth form outside the solar system?","<the-sun><earth><accretion-discs><origin-of-life>"
"Sun's formation as ""part of a star-forming-cluster...""?","<star-formation>"
"Could the closest approach of stable orbits of two earth sized planets allow life to jump between?","<planet><orbit>"
"How easy would be to see the Moon from Mars?","<the-moon><mars><naked-eye>"
"Energy needed to create a black hole vs energy needed to run the Large Hadron Collider?","<black-hole><gravity><high-energy-astrophysics>"
"What is the role of the random catalogue in calculating the two-point correlation function?","<galaxy><galaxy-cluster>"
"Can I do M.Sc in physics to become an astronomer after doing B.Tech in aeronautical engineering?","<astrophysics>"
"Are sulfur and phosphorus also created in the nucleosynthesis of big stars?","<star><astrochemistry>"
"Does the loss of mass create an observable change in a comet's orbit?","<orbit><the-sun><comets>"
"Dfferent distances to comet 67P","<distances><67p>"
"Hot and ""warm"" Jupiters expelling terrestrial planets?","<kepler><hot-jupiter>"
"Will a planet's core always be very hot?","<planet><core>"
"How long does a comet ""live""?","<orbit><the-sun><comets>"
"Multi-messenger astronomy: what is the potential of simultaneous detection of gravitational waves and neutrinos from a supernova?","<supernova><gravitational-waves><neutrinos><interferometry>"
"Do we get any benefit from being in a galaxy?","<galaxy><solar-system>"
"What is the angular diameter of Earth as seen from the Moon?","<the-moon><angular-diameter>"
"Is it accurate to say that we have a gravitational attraction towards all objects in the known universe?","<gravity><light><astrophysics>"
"Mass of sun's core","<the-sun><mass><core>"
"Is there light on the surface of Venus?","<light><venus>"
"How to compute satellite coordinates (lat,long) given antenna's coordinates, angles and satellite height","<orbit>"
"Evidence behind Giant Impact hypthesis","<the-moon><formation>"
"Pictures of a curious astronomical phenomenon","<observational-astronomy><amateur-observing>"
"Viewing a solar eclipse through a leafy tree","<solar-eclipse>"
"What is the ratio of ""real"" stars in the sky?","<star><near-earth-object>"
"How to determine scalar-to-tensor ratio r from CMB polarization spectrum?","<cosmology><cmb>"
"Is it possible to break apart a neutron star?","<neutron-star>"
"Python 2D Jean Instability in Spiral Galaxy Simulation","<galactic-dynamics>"
"How would Special relativity explain past-present-future if thinking about 13-billion-light-years distanced objects","<space-time><special-relativity>"
"What causes the bright white area in this photo of the earth?","<earth><photography>"
"What happens to photons that don't interact with something?","<universe><photons>"
"Exercise: 2D orbital mechanics simulation (python)","<orbit><gravity><n-body-simulations>"
"If Jupiter is a gas-giant then why don't its features change?","<jupiter>"
"Why does this graph for sunlight intensity on land has a steeper slope during sunrise as compared to sunset?","<earth><weather>"
"Could we fly/drive through Jupiter?","<jupiter><core>"
"Why haven't I seen the Moon?","<observational-astronomy><amateur-observing><the-moon>"
"How much mass do the volcanoes of Io erupt past escape velocity?","<jupiter><geology><volcanism>"
"Can a tectonically inactive planet retain a long-term atmosphere?","<atmosphere><magnetic-field><earth-like-planet>"
"Explaining the Drake Equation on a smaller scale","<solar-system><milky-way><life><astrobiology>"
"In what parts of the world is it impossible to view the night sky due to light pollution?","<observational-astronomy><milky-way><light-pollution><night-sky>"
"Exactly what in Saturn has been located to within 4 km precision?","<saturn><gas-giants><cassini><ephemeris><vlbi>"
"Did the Juno mission locate Jupiter at the same precision as Saturn (4 km)?","<jupiter><ephemeris><vlbi>"
"When the moon eclipses the sun what direction is darkened first: left or right?","<the-sun><the-moon><solar-eclipse>"
"Does the age of the universe take into account General Relativity / Special Relativity?","<universe><observable-universe><units><age>"
"Multiple Star-system percentages","<star><binary-star>"
"How can we map masses orbiting the outer Solar System by determining the orbits of planets and smaller objects?","<gravity><saturn><9th-planet><cassini><ephemeris>"
"In km/h, what actually is the ""speed"" of Andromeda away from us: cosmologically?","<expansion><redshift>"
"Why do galaxies have arms?","<orbit><galaxy>"
"Where does the energy of light go, when it red-shifts?","<expansion><redshift>"
"From our world's perspective, does the full moon look larger in one city than it does in another?","<the-moon><night-sky>"
"What percentage of Helium-3 is primordial vs produced in stars","<nucleosynthesis><helium>"
"Can we track matter through time by looking at different depths in space?","<space-time><cosmic-microwave-background>"
"Did I see the dragon capsule on Friday night?","<identify-this-object><iss>"
"How did the Big Bang occured if before that there was no time?","<big-bang-theory><time>"
"Tuning radio telescopes","<radio-astronomy><radio-telescope>"
"Making sense of the lomb-scargle periodogram","<observational-astronomy><fundamental-astronomy><astropy>"
"When would we detect a tiny meter size natural satellit in a geostationary orbits?","<observational-astronomy><amateur-observing>"
"Anti matter in Jupiter magnetic field?","<jupiter><magnetic-field><antimatter>"
"Have any more ""white dwarf pulsars"" been discovered or searched for?","<radio-astronomy><white-dwarf><pulsar>"
"Does matter accelerate to the speed of light as it approaches the singularity?","<black-hole><general-relativity><escape-velocity>"
"Mini disk of a blackhole meaning","<black-hole><gravity><accretion-discs>"
"Why Venus evolved so differently from Earth?","<venus><earth-like-planet>"
"Why do planets and satellites in the Solar system look so wildly different if they came from more or less the same matter?","<planet><solar-system><natural-satellites><planetary-formation><proto-planetary-disk>"
"Various moon orbits","<orbit><natural-satellites>"
"Official degrees of earth’s rotation per day","<earth><rotation>"
"How can it be known that Venus does not have plate tectonics?","<venus><planetary-formation><planetary-science>"
"A neutron star without a flat surface and an atmosphere?","<gravity><atmosphere><neutron-star>"
"Why is the moon drifting? Shouldn't orbital decay bring it closer?","<orbit><the-moon><earth>"
"Where can I find data on Mercury's orbit to fit a model to?","<observational-astronomy><data-analysis><orbital-elements><mercury><raw-data>"
"Why does the Moon appear to be flat?","<the-moon><telescope><optics>"
"Moon's path as seen from Earth","<the-moon><observational-astronomy><amateur-observing><moon-phases>"
"Is there evidence of super-heavy elements in the x-ray and gamma-ray spectrums of neutron stars?","<neutron-star><x-ray><spectrum><gamma-rays>"
"Why don't small stars end up as a black holes?","<star><gravity><black-hole>"
"Energetics of Titans Tholin haze","<solar-system><atmosphere><titan>"
"What are the color progression of a typical sunrise?","<the-sun><amateur-observing>"
"Is the white hole a myth or not?","<white-hole>"
"What would happen if a Black Hole and White Hole Collided?","<black-hole><white-hole>"
"Why does Jupiter break comets apart?","<asteroids><comets><jupiter><tidal-forces>"
"How many meteors hit the moon every day or in how many days does a new meteor hit the moon?","<the-moon><meteor>"
"time on earth compared to completely stationary in space","<space-time><special-relativity>"
"What is the reason for high lithium concentrations in Sun-like stars?","<stellar-evolution>"
"Is gravity a source of infinite energy at a cosmological scale","<gravity><cosmology><general-relativity>"
"Can a gas giant have an other gas planet as satellite?","<planet><natural-satellites>"
"Synthesising types of galaxies using various stellar spectra","<galaxy><star-systems><classification>"
"Super massive black hole mass estimation in literature","<supermassive-black-hole><mass>"
"What happens if you fail to reach escape velocity for the galaxy?","<galaxy><escape-velocity>"
"Orbiting supermassive black hole or galactic center of mass?","<orbit><supermassive-black-hole><galaxy-center>"
"Why did the big bang not just produce a big black hole?","<black-hole><big-bang-theory>"
"How do we know the big bang expanded space and not the other way around?","<big-bang-theory>"
"Could supermassive black holes form in dwarf galaxies?","<supermassive-black-hole><dwarf-galaxy>"
"Which stars did the Sun form with?","<the-sun><star-formation>"
"Explanation for the mathematics behind Venus' retrograde motion","<orbit><venus>"
"How bright are the outer planets, when at close range?","<solar-system><light><photography><naked-eye>"
"How deep and shaped is the depth of a black hole?","<black-hole>"
"What is the degree of ionization is the solar photosphere?","<the-sun>"
"VSOP for exosatellites? (Io, Titan, Ariel, etc)","<positional-astronomy>"
"How many observations does it take to determine the orbit of a TNO","<observational-astronomy><orbital-elements><oort-cloud><kuiper-belt><tno>"
"At what density does helium burning start in a star?","<star><helium>"
"Can General Relativity indicate phase-dependent variations in planetary orbital acceleration?","<orbit><general-relativity>"
"Number density of stars on the Galactic plane","<milky-way><disk>"
"What should I look for in an astronomy tripod?","<telescope><binoculars>"
"Instrumental magnitude to ""real"" magnitude - Photometry with not enough data?","<star><photography><luminosity>"
"How to understand this multi-day exposure photograph of Jupiter and the Moon","<the-moon><photography><jupiter>"
"How far does the Earth travel around the Sun during each month of the year?","<orbit><earth><time>"
"Why are there no stars visible in cislunar space?","<the-moon><earth><space><star-systems>"
"Why does gravity make time go slower and warp light?","<black-hole><gravity><space-time><space><time>"
"Radiation from Neutron Star impact?","<neutron-star><radiation>"
"Why doesn't the fusion process of the sun speed up?","<the-sun><stellar-astrophysics>"
"What is the highest angle the moon ever makes above the horizon at the North Pole?","<the-moon><observational-astronomy>"
"What is the closest an asteroid or comet has passed the Sun and survived?","<orbit><asteroids><comets>"
"Seeing a line rather than a dot when looking through refracting telescope","<refractor-telescope>"
"What (the heck) is a Super Worm Equinox Moon?","<the-moon><terminology>"
"Was NASA's 2007 attempt to see helions during a solar eclipse successful? What instruments were used?","<solar-eclipse><meteor><nasa><meteoroid>"
"Are gravitational waves part of dark energy?","<black-hole><supermassive-black-hole><gravitational-waves><dark-energy>"
"Why do astronauts move so slowly in zero gravity?","<gravity><space>"
"How is this the last supermoon of 2019?","<the-moon>"
"Auroras: is there any bump in frequency at certain times of night, or times of year?","<amateur-observing><aurora>"
"What was the orbital path of earth before collision with a Mars sized planet?","<impact>"
"Why does Kepler's ""Big Picture"" of comet 67P look so strange? And what is the significance?","<comets><photography><kepler>"
"Difference in the baryon acoustic oscillation measurements","<galaxy><galaxy-cluster>"
"What is the oldest thing?","<space-time><time-dilation>"
"How does the solar wind destroy the atmosphere of a planet lacking a magnetic field?","<planet>"
"Why are galaxies distributed as walls and voids, or spider webs?","<gravity><galaxy><universe><cosmology><expansion>"
"According to my calculations Jupiter's moons do not follow Kepler's 3rd law - Why is that?","<jupiter><kepler>"
"How much clearer are stars in earths orbit?","<atmosphere><night-sky>"
"Question about Telescopes , observations and explanations of the observations","<telescope><angular-resolution><refractor-telescope>"
"Does the recent news of ""ten times more galaxies"" imply that there is correspondingly less dark matter?","<universe><cosmology><dark-matter><observable-universe><hubble-telescope>"
"Examples of astrophysical objects NOT in virial equilibrium?","<gravity><galactic-dynamics><observational-astronomy><interstellar-medium><stellar-dynamics>"
"Centre (projected) of a galaxy cluster","<positional-astronomy><galaxy-cluster><declination><right-ascension>"
"Modifying Heisenberg's unified field theory with gravity","<gravity><quantum-field-theory>"
"How did ancient astronomers know to order the planets from the closest to the farthest from the Sun?","<orbit><the-sun><mars><astrometry><geocentrism>"
"How could a 20 inch space telescope ""be able to make out Earth-size planets"" orbiting alpha Centari?","<exoplanet><space-telescope><angular-resolution><instruments>"
"On orbital mechanics of evaporating planets","<planet><astrophysics><celestial-mechanics><orbital-mechanics>"
"How does the Sun generate its periodically reversing large-scale magnetic field?","<star><the-sun><magnetic-field>"
"How is the universe bordered?","<universe><big-bang-theory>"
"Given a date obtain latitude and longitude where is the sun zenith","<the-sun><coordinate>"
"Where did this famous Planetary Precession Formula come from?","<orbit><general-relativity>"
"Strong force and metric expansion","<cosmology><general-relativity>"
"Where is the center point for the Supergalactic coordinate system?","<observational-astronomy><visualization>"
"From what distance can one object influence gravity of another object?","<gravity><earth><mass>"
"Hulse-Taylor binary pulsar - what is the rate of mass/energy loss from the source?","<general-relativity><pulsar>"
